name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,BZG_efficiency
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1395,2.206800000000001,6,11.3,1.523,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1396,2.206800000000001,6,11.3,1.523,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1397,2.206800000000001,6,11.3,1.6149999999999998,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1398,2.206800000000001,6,11.3,1.6149999999999998,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1399,2.206800000000001,6,11.3,1.6149999999999998,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1400,2.206800000000001,6,11.3,1.6149999999999998,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1401,2.206800000000001,6,11.3,1.6149999999999998,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1402,2.206800000000001,6,11.3,1.6149999999999998,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1403,2.206800000000001,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1404,2.206800000000001,6,11.3,1.6149999999999998,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1405,2.206800000000001,6,11.3,1.6149999999999998,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1406,2.206800000000001,6,11.3,1.6149999999999998,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1407,2.206800000000001,6,11.3,1.6149999999999998,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1408,2.206800000000001,6,11.3,1.6844999999999999,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1409,2.206800000000001,6,11.3,1.6844999999999999,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1410,2.206800000000001,6,11.3,1.6844999999999999,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1411,2.206800000000001,6,11.3,1.6844999999999999,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1412,2.206800000000001,6,11.3,1.6844999999999999,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1413,2.206800000000001,6,11.3,1.6844999999999999,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1414,2.206800000000001,6,11.3,1.6844999999999999,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1415,2.206800000000001,6,11.3,1.6844999999999999,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1416,2.206800000000001,6,11.3,1.6844999999999999,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1417,2.206800000000001,6,11.3,1.6844999999999999,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1418,2.206800000000001,6,11.3,1.6844999999999999,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1419,2.206800000000001,6,11.3,1.8459999999999999,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1420,2.206800000000001,6,11.3,1.8459999999999999,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1421,2.206800000000001,6,11.3,1.8459999999999999,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1422,2.206800000000001,6,11.3,1.8459999999999999,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1423,2.206800000000001,6,11.3,1.8459999999999999,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1424,2.206800000000001,6,11.3,1.8459999999999999,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1425,2.206800000000001,6,11.3,1.8459999999999999,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1426,2.206800000000001,6,11.3,1.8459999999999999,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1427,2.206800000000001,6,11.3,1.8459999999999999,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1428,2.206800000000001,6,11.3,1.8459999999999999,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1429,2.206800000000001,6,11.3,1.8459999999999999,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1430,2.206800000000001,6,11.3,2.0075,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1431,2.206800000000001,6,11.3,2.0075,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1432,2.206800000000001,6,11.3,2.0075,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1433,2.206800000000001,6,11.3,2.0075,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1434,2.206800000000001,6,11.3,2.0075,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1435,2.206800000000001,6,11.3,2.0075,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1436,2.206800000000001,6,11.3,2.0075,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1437,2.206800000000001,6,11.3,2.0075,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1438,2.206800000000001,6,11.3,2.0075,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1439,2.206800000000001,6,11.3,2.0075,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1440,2.206800000000001,6,11.3,2.0075,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1441,2.206800000000001,6,11.3,2.1689999999999996,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1442,2.206800000000001,6,11.3,2.1689999999999996,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1443,2.206800000000001,6,11.3,2.1689999999999996,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1444,2.206800000000001,6,11.3,2.1689999999999996,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1445,2.206800000000001,6,11.3,2.1689999999999996,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1446,2.206800000000001,6,11.3,2.1689999999999996,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1447,2.206800000000001,6,11.3,2.1689999999999996,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1448,2.206800000000001,6,11.3,2.1689999999999996,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1449,2.206800000000001,6,11.3,2.1689999999999996,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1450,2.206800000000001,6,11.3,2.1689999999999996,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1451,2.206800000000001,6,11.3,2.1689999999999996,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1452,2.4792000000000014,6,11.3,0.7155,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1453,2.4792000000000014,6,11.3,0.7155,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1454,2.4792000000000014,6,11.3,0.7155,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1455,2.4792000000000014,6,11.3,0.7155,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1456,2.4792000000000014,6,11.3,0.7155,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1457,2.4792000000000014,6,11.3,0.7155,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1458,2.4792000000000014,6,11.3,0.7155,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1459,2.4792000000000014,6,11.3,0.7155,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1460,2.4792000000000014,6,11.3,0.7155,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1461,2.4792000000000014,6,11.3,0.7155,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1462,2.4792000000000014,6,11.3,0.7155,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1463,2.4792000000000014,6,11.3,0.877,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1464,2.4792000000000014,6,11.3,0.877,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1465,2.4792000000000014,6,11.3,0.877,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1466,2.4792000000000014,6,11.3,0.877,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1467,2.4792000000000014,6,11.3,0.877,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1468,2.4792000000000014,6,11.3,0.877,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1469,2.4792000000000014,6,11.3,0.877,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1470,2.4792000000000014,6,11.3,0.877,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1471,2.4792000000000014,6,11.3,0.877,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1472,2.4792000000000014,6,11.3,0.877,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1473,2.4792000000000014,6,11.3,0.877,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1474,2.4792000000000014,6,11.3,1.0385,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1475,2.4792000000000014,6,11.3,1.0385,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1476,2.4792000000000014,6,11.3,1.0385,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1477,2.4792000000000014,6,11.3,1.0385,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1478,2.4792000000000014,6,11.3,1.0385,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1479,2.4792000000000014,6,11.3,1.0385,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1480,2.4792000000000014,6,11.3,1.0385,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1481,2.4792000000000014,6,11.3,1.0385,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1482,2.4792000000000014,6,11.3,1.0385,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1483,2.4792000000000014,6,11.3,1.0385,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1484,2.4792000000000014,6,11.3,1.0385,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1485,2.4792000000000014,6,11.3,1.2,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1486,2.4792000000000014,6,11.3,1.2,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1487,2.4792000000000014,6,11.3,1.2,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1488,2.4792000000000014,6,11.3,1.2,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1489,2.4792000000000014,6,11.3,1.2,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1490,2.4792000000000014,6,11.3,1.2,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1491,2.4792000000000014,6,11.3,1.2,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1492,2.4792000000000014,6,11.3,1.2,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1493,2.4792000000000014,6,11.3,1.2,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1494,2.4792000000000014,6,11.3,1.2,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1495,2.4792000000000014,6,11.3,1.2,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1496,2.4792000000000014,6,11.3,1.3615,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1497,2.4792000000000014,6,11.3,1.3615,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1498,2.4792000000000014,6,11.3,1.3615,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1499,2.4792000000000014,6,11.3,1.3615,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1500,2.4792000000000014,6,11.3,1.3615,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1501,2.4792000000000014,6,11.3,1.3615,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1502,2.4792000000000014,6,11.3,1.3615,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1503,2.4792000000000014,6,11.3,1.3615,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1504,2.4792000000000014,6,11.3,1.3615,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1505,2.4792000000000014,6,11.3,1.3615,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1506,2.4792000000000014,6,11.3,1.3615,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1507,2.4792000000000014,6,11.3,1.523,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1508,2.4792000000000014,6,11.3,1.523,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1509,2.4792000000000014,6,11.3,1.523,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1510,2.4792000000000014,6,11.3,1.523,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1511,2.4792000000000014,6,11.3,1.523,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1512,2.4792000000000014,6,11.3,1.523,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1513,2.4792000000000014,6,11.3,1.523,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1514,2.4792000000000014,6,11.3,1.523,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1515,2.4792000000000014,6,11.3,1.523,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1516,2.4792000000000014,6,11.3,1.523,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1517,2.4792000000000014,6,11.3,1.523,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1518,2.4792000000000014,6,11.3,1.6149999999999998,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1519,2.4792000000000014,6,11.3,1.6149999999999998,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1520,2.4792000000000014,6,11.3,1.6149999999999998,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1521,2.4792000000000014,6,11.3,1.6149999999999998,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1522,2.4792000000000014,6,11.3,1.6149999999999998,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1523,2.4792000000000014,6,11.3,1.6149999999999998,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1524,2.4792000000000014,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1525,2.4792000000000014,6,11.3,1.6149999999999998,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1526,2.4792000000000014,6,11.3,1.6149999999999998,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1527,2.4792000000000014,6,11.3,1.6149999999999998,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1528,2.4792000000000014,6,11.3,1.6149999999999998,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1529,2.4792000000000014,6,11.3,1.6844999999999999,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1530,2.4792000000000014,6,11.3,1.6844999999999999,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1531,2.4792000000000014,6,11.3,1.6844999999999999,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1532,2.4792000000000014,6,11.3,1.6844999999999999,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1533,2.4792000000000014,6,11.3,1.6844999999999999,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1534,2.4792000000000014,6,11.3,1.6844999999999999,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1535,2.4792000000000014,6,11.3,1.6844999999999999,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1536,2.4792000000000014,6,11.3,1.6844999999999999,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1537,2.4792000000000014,6,11.3,1.6844999999999999,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1538,2.4792000000000014,6,11.3,1.6844999999999999,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1539,2.4792000000000014,6,11.3,1.6844999999999999,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1540,2.4792000000000014,6,11.3,1.8459999999999999,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1541,2.4792000000000014,6,11.3,1.8459999999999999,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1542,2.4792000000000014,6,11.3,1.8459999999999999,0.3,5.476999999999999,1.0000000000,true,1.0000000000
