name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KRK_efficiency
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1390,3.0340000000000007,6,11.3,3.985,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1391,3.0340000000000007,6,11.3,3.985,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1392,3.0340000000000007,6,11.3,4.775,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1393,3.0340000000000007,6,11.3,4.775,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1394,3.0340000000000007,6,11.3,4.775,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1395,3.0340000000000007,6,11.3,4.775,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1396,3.0340000000000007,6,11.3,4.775,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1397,3.0340000000000007,6,11.3,4.775,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1398,3.0340000000000007,6,11.3,4.775,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1399,3.0340000000000007,6,11.3,4.775,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1400,3.0340000000000007,6,11.3,4.775,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1401,3.0340000000000007,6,11.3,4.775,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1402,3.0340000000000007,6,11.3,4.775,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1403,3.0340000000000007,6,11.3,4.775,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1404,3.0340000000000007,6,11.3,4.775,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1405,3.0340000000000007,6,11.3,4.775,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1406,3.0340000000000007,6,11.3,4.775,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1407,3.0340000000000007,6,11.3,4.775,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1408,3.0340000000000007,6,11.3,5.5649999999999995,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1409,3.0340000000000007,6,11.3,5.5649999999999995,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1410,3.0340000000000007,6,11.3,5.5649999999999995,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1411,3.0340000000000007,6,11.3,5.5649999999999995,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1412,3.0340000000000007,6,11.3,5.5649999999999995,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1413,3.0340000000000007,6,11.3,5.5649999999999995,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1414,3.0340000000000007,6,11.3,5.5649999999999995,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1415,3.0340000000000007,6,11.3,5.5649999999999995,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1416,3.0340000000000007,6,11.3,5.5649999999999995,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1417,3.0340000000000007,6,11.3,5.5649999999999995,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1418,3.0340000000000007,6,11.3,5.5649999999999995,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1419,3.0340000000000007,6,11.3,5.5649999999999995,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1420,3.0340000000000007,6,11.3,5.5649999999999995,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1421,3.0340000000000007,6,11.3,5.5649999999999995,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1422,3.0340000000000007,6,11.3,5.5649999999999995,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1423,3.0340000000000007,6,11.3,5.5649999999999995,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1424,3.0340000000000007,6,11.3,6.355,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1425,3.0340000000000007,6,11.3,6.355,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1426,3.0340000000000007,6,11.3,6.355,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1427,3.0340000000000007,6,11.3,6.355,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1428,3.0340000000000007,6,11.3,6.355,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1429,3.0340000000000007,6,11.3,6.355,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1430,3.0340000000000007,6,11.3,6.355,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1431,3.0340000000000007,6,11.3,6.355,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1432,3.0340000000000007,6,11.3,6.355,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1433,3.0340000000000007,6,11.3,6.355,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1434,3.0340000000000007,6,11.3,6.355,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1435,3.0340000000000007,6,11.3,6.355,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1436,3.0340000000000007,6,11.3,6.355,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1437,3.0340000000000007,6,11.3,6.355,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1438,3.0340000000000007,6,11.3,6.355,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1439,3.0340000000000007,6,11.3,6.355,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1440,3.0340000000000007,6,11.3,7.145,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1441,3.0340000000000007,6,11.3,7.145,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1442,3.0340000000000007,6,11.3,7.145,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1443,3.0340000000000007,6,11.3,7.145,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1444,3.0340000000000007,6,11.3,7.145,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1445,3.0340000000000007,6,11.3,7.145,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1446,3.0340000000000007,6,11.3,7.145,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1447,3.0340000000000007,6,11.3,7.145,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1448,3.0340000000000007,6,11.3,7.145,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1449,3.0340000000000007,6,11.3,7.145,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1450,3.0340000000000007,6,11.3,7.145,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1451,3.0340000000000007,6,11.3,7.145,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1452,3.0340000000000007,6,11.3,7.145,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1453,3.0340000000000007,6,11.3,7.145,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1454,3.0340000000000007,6,11.3,7.145,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1455,3.0340000000000007,6,11.3,7.145,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1456,3.0340000000000007,6,11.3,7.9,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1457,3.0340000000000007,6,11.3,7.9,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1458,3.0340000000000007,6,11.3,7.9,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1459,3.0340000000000007,6,11.3,7.9,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1460,3.0340000000000007,6,11.3,7.9,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1461,3.0340000000000007,6,11.3,7.9,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1462,3.0340000000000007,6,11.3,7.9,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1463,3.0340000000000007,6,11.3,7.9,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1464,3.0340000000000007,6,11.3,7.9,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1465,3.0340000000000007,6,11.3,7.9,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1466,3.0340000000000007,6,11.3,7.9,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1467,3.0340000000000007,6,11.3,7.9,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1468,3.0340000000000007,6,11.3,7.9,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1469,3.0340000000000007,6,11.3,7.9,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1470,3.0340000000000007,6,11.3,7.9,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1471,3.0340000000000007,6,11.3,7.9,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1472,3.0340000000000007,6,11.3,7.9350000000000005,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1473,3.0340000000000007,6,11.3,7.9350000000000005,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1474,3.0340000000000007,6,11.3,7.9350000000000005,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1475,3.0340000000000007,6,11.3,7.9350000000000005,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1476,3.0340000000000007,6,11.3,7.9350000000000005,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1477,3.0340000000000007,6,11.3,7.9350000000000005,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1478,3.0340000000000007,6,11.3,7.9350000000000005,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1479,3.0340000000000007,6,11.3,7.9350000000000005,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1480,3.0340000000000007,6,11.3,7.9350000000000005,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1481,3.0340000000000007,6,11.3,7.9350000000000005,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1482,3.0340000000000007,6,11.3,7.9350000000000005,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1483,3.0340000000000007,6,11.3,7.9350000000000005,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1484,3.0340000000000007,6,11.3,7.9350000000000005,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1485,3.0340000000000007,6,11.3,7.9350000000000005,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1486,3.0340000000000007,6,11.3,7.9350000000000005,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1487,3.0340000000000007,6,11.3,7.9350000000000005,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1488,3.0340000000000007,6,11.3,8.725,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1489,3.0340000000000007,6,11.3,8.725,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1490,3.0340000000000007,6,11.3,8.725,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1491,3.0340000000000007,6,11.3,8.725,0.3,7.230000000000002,0.7314696486,false,1.0000000000
