candidate_id,base_name,name,i1,i2,i3,i4,o1,o2,i1_base,i1_new,i1_delta_abs,i1_delta_pct,i1_grid_value,i1_grid_mode,i4_base,i4_new,i4_delta_abs,i4_delta_pct,i4_grid_value,i4_grid_mode,o2_base,o2_new,o2_delta_abs,o2_delta_pct,o2_grid_value,o2_grid_mode
11132,RZE,RZE_cand_11132,0.5,6.0,11.3,1.6,0.3,2.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
11133,RZE,RZE_cand_11133,0.5,6.0,11.3,1.6,0.3,3.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
11134,RZE,RZE_cand_11134,0.5,6.0,11.3,1.6,0.3,3.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
11135,RZE,RZE_cand_11135,0.5,6.0,11.3,1.6,0.3,3.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
11136,RZE,RZE_cand_11136,0.5,6.0,11.3,1.6,0.3,3.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,3.7,0.2,5.71,0.2,absolute
11137,RZE,RZE_cand_11137,0.5,6.0,11.3,1.6,0.3,3.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,3.9,0.4,11.43,0.4,absolute
11138,RZE,RZE_cand_11138,0.5,6.0,11.3,1.6,0.3,4.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,4.1,0.6,17.14,0.6,absolute
11139,RZE,RZE_cand_11139,0.5,6.0,11.3,1.6,0.3,4.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,4.3,0.8,22.86,0.8,absolute
11140,RZE,RZE_cand_11140,0.5,6.0,11.3,1.6,0.3,4.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,4.5,1.0,28.57,1.0,absolute
11141,RZE,RZE_cand_11141,0.5,6.0,11.3,1.6,0.3,4.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,4.7,1.2,34.29,1.2,absolute
11142,RZE,RZE_cand_11142,0.5,6.0,11.3,1.6,0.3,4.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,4.9,1.4,40.0,1.4,absolute
11143,RZE,RZE_cand_11143,0.5,6.0,11.3,1.6,0.3,5.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,5.1,1.6,45.71,1.6,absolute
11144,RZE,RZE_cand_11144,0.5,6.0,11.3,1.6,0.3,5.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,5.3,1.8,51.43,1.8,absolute
11145,RZE,RZE_cand_11145,0.5,6.0,11.3,1.6,0.3,5.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,5.5,2.0,57.14,2.0,absolute
11146,RZE,RZE_cand_11146,0.5,6.0,11.3,1.6,0.3,5.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,5.7,2.2,62.86,2.2,absolute
11147,RZE,RZE_cand_11147,0.5,6.0,11.3,1.6,0.3,5.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,5.9,2.4,68.57,2.4,absolute
11148,RZE,RZE_cand_11148,0.5,6.0,11.3,1.6,0.3,6.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,6.1,2.6,74.29,2.6,absolute
11149,RZE,RZE_cand_11149,0.5,6.0,11.3,1.6,0.3,6.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,6.3,2.8,80.0,2.8,absolute
11150,RZE,RZE_cand_11150,0.5,6.0,11.3,1.6,0.3,6.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,6.5,3.0,85.71,3.0,absolute
11151,RZE,RZE_cand_11151,0.5,6.0,11.3,1.6,0.3,6.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,6.7,3.2,91.43,3.2,absolute
11152,RZE,RZE_cand_11152,0.5,6.0,11.3,1.6,0.3,6.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,6.9,3.4,97.14,3.4,absolute
11153,RZE,RZE_cand_11153,0.5,6.0,11.3,1.6,0.3,7.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,7.1,3.6,102.86,3.6,absolute
11154,RZE,RZE_cand_11154,0.5,6.0,11.3,1.6,0.3,7.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,7.3,3.8,108.57,3.8,absolute
11155,RZE,RZE_cand_11155,0.5,6.0,11.3,1.6,0.3,7.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,7.5,4.0,114.29,4.0,absolute
11156,RZE,RZE_cand_11156,0.5,6.0,11.3,1.6,0.3,7.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,7.7,4.2,120.0,4.2,absolute
11157,RZE,RZE_cand_11157,0.5,6.0,11.3,1.6,0.3,7.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,7.9,4.4,125.71,4.4,absolute
11158,RZE,RZE_cand_11158,0.5,6.0,11.3,1.6,0.3,8.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,8.1,4.6,131.43,4.6,absolute
11159,RZE,RZE_cand_11159,0.5,6.0,11.3,1.6,0.3,8.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,8.3,4.8,137.14,4.8,absolute
11160,RZE,RZE_cand_11160,0.5,6.0,11.3,1.6,0.3,8.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.6,-1.1,-40.74,-1.1,absolute,3.5,8.5,5.0,142.86,5.0,absolute
11161,RZE,RZE_cand_11161,0.5,6.0,11.3,1.7,0.3,2.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
11162,RZE,RZE_cand_11162,0.5,6.0,11.3,1.7,0.3,2.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
11163,RZE,RZE_cand_11163,0.5,6.0,11.3,1.7,0.3,2.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
11164,RZE,RZE_cand_11164,0.5,6.0,11.3,1.7,0.3,3.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
11165,RZE,RZE_cand_11165,0.5,6.0,11.3,1.7,0.3,3.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
11166,RZE,RZE_cand_11166,0.5,6.0,11.3,1.7,0.3,3.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
11167,RZE,RZE_cand_11167,0.5,6.0,11.3,1.7,0.3,3.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,3.7,0.2,5.71,0.2,absolute
11168,RZE,RZE_cand_11168,0.5,6.0,11.3,1.7,0.3,3.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,3.9,0.4,11.43,0.4,absolute
11169,RZE,RZE_cand_11169,0.5,6.0,11.3,1.7,0.3,4.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,4.1,0.6,17.14,0.6,absolute
11170,RZE,RZE_cand_11170,0.5,6.0,11.3,1.7,0.3,4.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,4.3,0.8,22.86,0.8,absolute
11171,RZE,RZE_cand_11171,0.5,6.0,11.3,1.7,0.3,4.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,4.5,1.0,28.57,1.0,absolute
11172,RZE,RZE_cand_11172,0.5,6.0,11.3,1.7,0.3,4.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,4.7,1.2,34.29,1.2,absolute
11173,RZE,RZE_cand_11173,0.5,6.0,11.3,1.7,0.3,4.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,4.9,1.4,40.0,1.4,absolute
11174,RZE,RZE_cand_11174,0.5,6.0,11.3,1.7,0.3,5.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,5.1,1.6,45.71,1.6,absolute
11175,RZE,RZE_cand_11175,0.5,6.0,11.3,1.7,0.3,5.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,5.3,1.8,51.43,1.8,absolute
11176,RZE,RZE_cand_11176,0.5,6.0,11.3,1.7,0.3,5.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,5.5,2.0,57.14,2.0,absolute
11177,RZE,RZE_cand_11177,0.5,6.0,11.3,1.7,0.3,5.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,5.7,2.2,62.86,2.2,absolute
11178,RZE,RZE_cand_11178,0.5,6.0,11.3,1.7,0.3,5.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,5.9,2.4,68.57,2.4,absolute
11179,RZE,RZE_cand_11179,0.5,6.0,11.3,1.7,0.3,6.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,6.1,2.6,74.29,2.6,absolute
11180,RZE,RZE_cand_11180,0.5,6.0,11.3,1.7,0.3,6.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,6.3,2.8,80.0,2.8,absolute
11181,RZE,RZE_cand_11181,0.5,6.0,11.3,1.7,0.3,6.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,6.5,3.0,85.71,3.0,absolute
11182,RZE,RZE_cand_11182,0.5,6.0,11.3,1.7,0.3,6.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,6.7,3.2,91.43,3.2,absolute
11183,RZE,RZE_cand_11183,0.5,6.0,11.3,1.7,0.3,6.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,6.9,3.4,97.14,3.4,absolute
11184,RZE,RZE_cand_11184,0.5,6.0,11.3,1.7,0.3,7.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,7.1,3.6,102.86,3.6,absolute
11185,RZE,RZE_cand_11185,0.5,6.0,11.3,1.7,0.3,7.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,7.3,3.8,108.57,3.8,absolute
11186,RZE,RZE_cand_11186,0.5,6.0,11.3,1.7,0.3,7.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,7.5,4.0,114.29,4.0,absolute
11187,RZE,RZE_cand_11187,0.5,6.0,11.3,1.7,0.3,7.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,7.7,4.2,120.0,4.2,absolute
11188,RZE,RZE_cand_11188,0.5,6.0,11.3,1.7,0.3,7.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,7.9,4.4,125.71,4.4,absolute
11189,RZE,RZE_cand_11189,0.5,6.0,11.3,1.7,0.3,8.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,8.1,4.6,131.43,4.6,absolute
11190,RZE,RZE_cand_11190,0.5,6.0,11.3,1.7,0.3,8.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,8.3,4.8,137.14,4.8,absolute
11191,RZE,RZE_cand_11191,0.5,6.0,11.3,1.7,0.3,8.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.7,-1.0,-37.04,-1.0,absolute,3.5,8.5,5.0,142.86,5.0,absolute
11192,RZE,RZE_cand_11192,0.5,6.0,11.3,1.8,0.3,2.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
11193,RZE,RZE_cand_11193,0.5,6.0,11.3,1.8,0.3,2.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
11194,RZE,RZE_cand_11194,0.5,6.0,11.3,1.8,0.3,2.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
11195,RZE,RZE_cand_11195,0.5,6.0,11.3,1.8,0.3,3.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
11196,RZE,RZE_cand_11196,0.5,6.0,11.3,1.8,0.3,3.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
11197,RZE,RZE_cand_11197,0.5,6.0,11.3,1.8,0.3,3.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
11198,RZE,RZE_cand_11198,0.5,6.0,11.3,1.8,0.3,3.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.7,0.2,5.71,0.2,absolute
11199,RZE,RZE_cand_11199,0.5,6.0,11.3,1.8,0.3,3.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.9,0.4,11.43,0.4,absolute
11200,RZE,RZE_cand_11200,0.5,6.0,11.3,1.8,0.3,4.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.1,0.6,17.14,0.6,absolute
11201,RZE,RZE_cand_11201,0.5,6.0,11.3,1.8,0.3,4.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.3,0.8,22.86,0.8,absolute
11202,RZE,RZE_cand_11202,0.5,6.0,11.3,1.8,0.3,4.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.5,1.0,28.57,1.0,absolute
11203,RZE,RZE_cand_11203,0.5,6.0,11.3,1.8,0.3,4.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.7,1.2,34.29,1.2,absolute
11204,RZE,RZE_cand_11204,0.5,6.0,11.3,1.8,0.3,4.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.9,1.4,40.0,1.4,absolute
11205,RZE,RZE_cand_11205,0.5,6.0,11.3,1.8,0.3,5.1,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.1,1.6,45.71,1.6,absolute
11206,RZE,RZE_cand_11206,0.5,6.0,11.3,1.8,0.3,5.3,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.3,1.8,51.43,1.8,absolute
11207,RZE,RZE_cand_11207,0.5,6.0,11.3,1.8,0.3,5.5,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.5,2.0,57.14,2.0,absolute
11208,RZE,RZE_cand_11208,0.5,6.0,11.3,1.8,0.3,5.7,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.7,2.2,62.86,2.2,absolute
11209,RZE,RZE_cand_11209,0.5,6.0,11.3,1.8,0.3,5.9,0.6,0.5,-0.1,-16.67,-0.1,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.9,2.4,68.57,2.4,absolute
